transactionId,accountId,transactionDay,category,transactionAmount
T000913,A36,27,EE,955.86
T000203,A34,5,GG,653.37
T000829,A44,26,GG,903.72
T000184,A36,4,DD,21.42
T000978,A7,29,AA,344.47
T000628,A9,20,CC,183.27
T000658,A47,20,AA,544.4
T000332,A34,8,AA,517.58
T000120,A30,3,GG,496.14
T000627,A8,20,AA,711.47
T00037,A5,1,BB,495.22
T000247,A43,6,GG,576.07
T000424,A35,11,CC,875.48
T000526,A27,15,BB,517.09
T000974,A44,28,DD,98.65
T000256,A46,6,AA,824.25
T000939,A31,28,CC,816.23
T000820,A30,26,GG,397.64
T00096,A13,2,GG,70.19
T000194,A33,4,FF,829.56
T000253,A41,6,GG,398.44
T000631,A26,20,DD,82.27
T00064,A12,2,FF,438.88
T000116,A5,3,CC,736.5
T000751,A20,24,BB,864.55
T000447,A22,12,DD,945.83
T00073,A9,2,DD,473.3
T000837,A15,26,CC,403.69
T000895,A33,27,DD,118.76
T00064,A12,2,FF,438.88
T000569,A36,17,BB,717.84
T000755,A25,24,FF,661.71
T000581,A5,18,CC,605.31
T000893,A38,27,GG,382.81
T000641,A18,20,CC,695.15
T000399,A46,11,EE,968.23
T000700,A41,22,DD,330.32
T00076,A34,2,FF,478.41
T000847,A47,26,EE,950.51
T000684,A2,22,FF,627.11
T000400,A23,11,AA,936.75
T000587,A3,18,DD,179.37
T000675,A43,21,EE,193.25
T000907,A17,27,GG,592.19
T000829,A44,26,GG,903.72
T00075,A15,2,DD,168.31
T000525,A7,14,EE,680.29
T000517,A44,14,GG,454.05
T000957,A2,28,EE,585.24
T000353,A35,9,GG,294.89
T000291,A36,8,DD,948.33
T000874,A25,27,CC,825.71
T000769,A30,24,EE,591.89
T000793,A16,25,DD,622.5
T000579,A1,18,BB,593.17
T000538,A38,15,EE,309.36
T000361,A35,9,CC,503.21
T000199,A1,5,CC,171.19
T000332,A34,8,AA,517.58
T000172,A46,4,DD,523.63
T000652,A1,20,BB,966.52
T000245,A48,6,GG,354.58
T000517,A44,14,GG,454.05
T00025,A21,1,GG,857.83
T000609,A49,19,CC,907.87
T00080,A46,2,AA,286.84
T000318,A32,8,BB,645.75
T000307,A46,8,EE,115.6
T000490,A29,13,CC,39.24
T000260,A25,7,BB,838.5
T00092,A8,2,EE,154.29
T00080,A46,2,AA,286.84
T000717,A4,23,EE,522.17
T000873,A24,27,CC,820.79
T000561,A40,17,AA,912.76
T000732,A28,23,AA,145.5
T000646,A35,20,DD,255.57
T000986,A7,29,FF,363.46
T000292,A15,8,AA,345.28
T000623,A22,20,CC,987.04
T000959,A24,28,BB,913.41
T000831,A26,26,CC,307.88
T000164,A2,4,DD,208.19
T000561,A40,17,AA,912.76
T000398,A28,11,FF,778.89
T000659,A13,20,EE,551.16
T000583,A7,18,CC,83.29
T00012,A2,1,DD,775.37
T000944,A26,28,DD,290.18
T000616,A29,20,CC,596.66
T000244,A8,6,FF,20.18
T000446,A7,12,EE,71.23
T000112,A12,3,EE,586.62
T000965,A26,28,EE,945.73
T000549,A13,16,AA,338.93
T000412,A31,11,GG,483.42
T000798,A2,25,AA,638.95
T000531,A38,15,GG,339.02
T000330,A45,8,EE,40.93
T000551,A16,16,CC,771.61
T00012,A2,1,DD,775.37
T00037,A5,1,BB,495.22
T000493,A28,13,DD,904.17
T000235,A16,6,BB,873.61
T000591,A15,18,EE,3.4
T000750,A40,24,DD,858.33
T000706,A10,23,CC,129.08
T000279,A15,8,CC,500.73
T000773,A20,24,GG,904.08
T000168,A23,4,DD,647.12
T00081,A11,2,AA,106.01
T000543,A16,16,CC,231.09
T000412,A31,11,GG,483.42
T000568,A34,17,CC,513.9
T000772,A17,24,EE,303.8
T000613,A10,19,GG,19.01
T000483,A36,13,EE,311.25
T00072,A27,2,CC,764.79
T000738,A23,23,BB,596.6
T00067,A10,2,BB,747.62
T000474,A40,12,EE,6.53
T000316,A18,8,BB,350.73
T000899,A3,27,FF,328.24
T000888,A25,27,EE,37.26
T000883,A29,27,DD,533.47
T000658,A47,20,AA,544.4
T000376,A38,10,DD,223.63
T000803,A10,25,AA,87.32
T000516,A18,14,EE,117.46
T000104,A8,2,BB,277.48
T000258,A32,6,EE,151.2
T000426,A16,11,GG,575.27
T00021,A25,1,AA,291.76
T000568,A34,17,CC,513.9
T000638,A7,20,EE,426.87
T000963,A26,28,AA,347.18
T00033,A44,1,EE,882.63
T000777,A36,24,EE,112.66
T000207,A44,6,EE,560.05
T000672,A25,21,AA,626.35
T000147,A15,4,BB,515.35
T000930,A42,28,DD,401.57
T000220,A48,6,DD,762.14
T000499,A7,14,BB,248.18
T000277,A9,8,EE,550.18
T000484,A3,13,BB,2.45
T000597,A45,19,GG,61.23
T000707,A39,23,FF,322.8
T00091,A31,2,FF,748.48
T000438,A37,11,BB,812.64
T000831,A26,26,CC,307.88
T000354,A49,9,CC,340.89
T000341,A47,9,DD,796.9
T000204,A26,6,CC,54.12
T000673,A48,21,FF,371.13
T000248,A33,6,DD,371.34
T000733,A18,23,BB,72.47
T000403,A32,11,FF,864.56
T000929,A7,28,EE,674.02
T000419,A34,11,BB,462.63
T000209,A42,6,BB,461.91
T000773,A20,24,GG,904.08
T000206,A35,6,AA,714.33
T000436,A21,11,CC,783.38
T000452,A31,12,BB,286.86
T000825,A33,26,CC,854.59
T000535,A38,15,GG,506.05
T000875,A25,27,GG,753.34
T000830,A1,26,DD,337.49
T000113,A3,3,EE,450.64
T000186,A35,4,BB,810.77
T00041,A14,1,CC,351.16
T000574,A30,17,BB,962.22
T000850,A31,26,FF,406.26
T000131,A39,4,BB,243.39
T000874,A25,27,CC,825.71
T000331,A6,8,CC,1.8
T000107,A8,2,FF,323.22
T000473,A49,12,BB,313.26
T000355,A13,9,DD,541.16
T00089,A8,2,CC,253.09
T00021,A25,1,AA,291.76
T000718,A18,23,AA,554.78
T000357,A48,9,EE,66.05
T000121,A30,3,FF,822.84
T000519,A6,14,EE,381.66
T000439,A3,11,AA,777.15
T000141,A43,4,BB,199.06
T0003,A32,1,DD,499.86
T000244,A8,6,FF,20.18
T000468,A18,12,CC,877.68
T000651,A4,20,DD,144.59
T000413,A39,11,DD,51.55
T000498,A2,14,FF,132.56
T000911,A19,27,AA,507.86
T000981,A22,29,CC,574.62
T000640,A34,20,CC,14.85
T000881,A43,27,GG,561.76
T000539,A36,15,DD,1.54
T000551,A16,16,CC,771.61
T000283,A36,8,CC,726.54
T000225,A46,6,BB,287.48
T000181,A37,4,GG,461.32
T000754,A31,24,GG,723.88
T000397,A43,11,BB,73.21
T000542,A15,15,DD,49.88
T000195,A2,5,BB,624.25
T000961,A43,28,DD,741.35
T000801,A33,25,FF,877.44
T000449,A40,12,CC,422.05
T000592,A29,18,GG,784.31
T000338,A8,8,GG,497.34
T000449,A40,12,CC,422.05
T000193,A26,4,DD,503.58
T000842,A32,26,GG,751.77
T000532,A47,15,CC,74.96
T000136,A18,4,EE,718.32
T000253,A41,6,GG,398.44
T00051,A20,1,GG,490.24
T000541,A25,15,GG,130.85
T000581,A5,18,CC,605.31
T000547,A29,16,BB,538.08
T000378,A29,10,AA,983.69
T000174,A32,4,EE,712.7
T000789,A11,25,EE,718.22
T000195,A2,5,BB,624.25
T000769,A30,24,EE,591.89
T000134,A1,4,FF,977.98
T00068,A8,2,GG,624.81
T000597,A45,19,GG,61.23
T000633,A46,20,CC,220.8
T000456,A8,12,FF,508.23
T000290,A13,8,CC,784.17
T000161,A14,4,AA,796.33
T000486,A6,13,GG,132.76
T000629,A22,20,BB,615.47
T000201,A47,5,FF,900.67
T000712,A9,23,EE,514.6
T00011,A45,1,GG,662.98
T000926,A7,28,FF,774.2
T000921,A10,27,BB,904.59
T000622,A45,20,CC,62.03
T000176,A2,4,EE,497.8
T000657,A14,20,EE,543.43
T000410,A10,11,CC,453.24
T000239,A46,6,CC,131.6
T000596,A10,18,AA,156.77
T000420,A4,11,FF,927.5
T000377,A16,10,GG,546.21
T000608,A22,19,CC,992.15
T000809,A18,26,DD,312.9
T000727,A5,23,FF,105.9
T000970,A39,28,FF,201.68
T000159,A41,4,BB,427.26
T000508,A43,14,FF,663.92
T000253,A41,6,GG,398.44
T000251,A22,6,FF,125.64
T00073,A9,2,DD,473.3
T000353,A35,9,GG,294.89
T000466,A45,12,EE,410.64
T000683,A39,22,GG,564.13
T000788,A15,25,FF,216.16
T000846,A14,26,FF,950.86
T000156,A7,4,FF,203.34
T000793,A16,25,DD,622.5
T000294,A37,8,EE,165.48
T0005,A19,1,BB,14.42
T000915,A4,27,EE,645.51
T000510,A43,14,BB,876.97
T000652,A1,20,BB,966.52
T000667,A14,21,GG,306.85
T00027,A35,1,FF,245.3
T000973,A40,28,FF,940.97
T000771,A12,24,FF,507.34
T000529,A49,15,BB,272.66
T000388,A44,10,FF,990.11
T000182,A21,4,CC,492.85
T00036,A43,1,CC,546.37
T000410,A10,11,CC,453.24
T000314,A1,8,GG,641.15
T000659,A13,20,EE,551.16
T000923,A17,27,FF,598.81
T000547,A29,16,BB,538.08
T000164,A2,4,DD,208.19
T000527,A25,15,BB,581.52
T000536,A23,15,EE,632.01
T000458,A13,12,DD,169.16
T000492,A42,13,AA,38.18
T000584,A34,18,CC,983.24
T000425,A28,11,BB,780.81
T000156,A7,4,FF,203.34
T000230,A26,6,FF,432.2
T000463,A18,12,AA,973.46
T000976,A8,29,GG,39.5
T000661,A39,20,CC,293.89
T000901,A8,27,FF,788.61
T000658,A47,20,AA,544.4
T000591,A15,18,EE,3.4
T00074,A23,2,AA,743.51
T000545,A36,16,CC,377.01
T000293,A28,8,FF,340.07
T00095,A21,2,BB,285.11
T000539,A36,15,DD,1.54
T000954,A45,28,DD,359.34
T000124,A28,3,CC,530.93
T000607,A38,19,EE,610.4
T000326,A17,8,FF,185.48
T000489,A47,13,EE,940.13
T00084,A49,2,GG,378.71
T000397,A43,11,BB,73.21
T000575,A20,17,FF,803.1
T000632,A11,20,GG,404.96
T000692,A4,22,DD,214.6
T000296,A16,8,GG,356.74
T000634,A24,20,CC,895.78
T00061,A5,2,BB,171.3
T000179,A12,4,DD,610.0
T000973,A40,28,FF,940.97
T000721,A13,23,CC,804.62
T000643,A46,20,GG,621.39
T000128,A41,3,BB,775.15
T000857,A34,26,DD,73.1
T000564,A16,17,CC,802.54
T000655,A14,20,EE,990.14
T000491,A19,13,DD,60.08
T000153,A39,4,AA,422.17
T000387,A14,10,BB,736.36
T000472,A10,12,AA,707.74
T000374,A7,10,EE,796.32
T000275,A39,7,FF,564.29
T000329,A12,8,CC,67.27
T00063,A4,2,CC,659.49
T000277,A9,8,EE,550.18
T000551,A16,16,CC,771.61
T000146,A6,4,GG,953.46
T000630,A5,20,DD,294.94
T000275,A39,7,FF,564.29
T000737,A38,23,DD,507.11
T00091,A31,2,FF,748.48
T000819,A29,26,DD,453.65
T000836,A34,26,GG,200.36
T000351,A22,9,AA,345.52
T000165,A13,4,EE,611.9
T000521,A35,14,CC,778.14
T000832,A5,26,DD,921.92
T00050,A16,1,CC,353.66
T000324,A44,8,EE,1.51
T000990,A30,29,EE,874.19
T000943,A35,28,CC,828.57
T000126,A36,3,EE,197.62
T000172,A46,4,DD,523.63
T000190,A16,4,FF,874.84
T000878,A35,27,GG,408.5
T000279,A15,8,CC,500.73
T000707,A39,23,FF,322.8
T000963,A26,28,AA,347.18
T000810,A2,26,DD,977.2
T000313,A10,8,AA,960.56
T000783,A43,24,AA,362.56
T000696,A44,22,AA,504.63
T000388,A44,10,FF,990.11
T000626,A25,20,FF,288.74
T000784,A33,25,AA,89.59
T000226,A7,6,EE,924.59
T000894,A48,27,AA,307.05
T000790,A6,25,DD,215.96
T000944,A26,28,DD,290.18
T00074,A23,2,AA,743.51
T000506,A41,14,FF,26.11
T000958,A12,28,EE,396.74
T000167,A38,4,DD,216.92
T000586,A10,18,CC,387.74
T000150,A36,4,CC,709.33
T000286,A15,8,AA,421.58
T000891,A9,27,AA,291.76
T000700,A41,22,DD,330.32
T000265,A18,7,EE,941.14
T000712,A9,23,EE,514.6
T000439,A3,11,AA,777.15
T000719,A39,23,CC,832.82
T000594,A40,18,AA,990.99
T000133,A40,4,DD,897.97
T00055,A35,1,AA,826.1
T000207,A44,6,EE,560.05
T000364,A9,9,GG,581.97
T000291,A36,8,DD,948.33
T000124,A28,3,CC,530.93
T00052,A13,1,GG,662.13
T000236,A30,6,DD,619.14
T000396,A23,11,AA,335.92
T000751,A20,24,BB,864.55
T000512,A18,14,BB,466.91
T000425,A28,11,BB,780.81
T000534,A45,15,AA,67.43
T000235,A16,6,BB,873.61
T000588,A1,18,BB,991.1
T000960,A22,28,GG,809.41
T000147,A15,4,BB,515.35
T000935,A3,28,DD,692.65
T000766,A35,24,FF,641.07
T000739,A10,23,GG,786.38
T000980,A42,29,DD,773.57
T000102,A15,2,DD,713.6
T000775,A28,24,BB,941.1
T000834,A3,26,BB,540.02
T000949,A14,28,AA,260.02
T000200,A42,5,FF,174.04
T0004,A42,1,DD,801.81
T000413,A39,11,DD,51.55
T000704,A30,22,AA,195.72
T000349,A45,9,CC,818.82
T00073,A9,2,DD,473.3
T00027,A35,1,FF,245.3
T000672,A25,21,AA,626.35
T000186,A35,4,BB,810.77
T000649,A9,20,AA,157.74
T000802,A1,25,AA,621.24
T000962,A47,28,BB,345.69
T000706,A10,23,CC,129.08
T000918,A47,27,AA,85.97
T00013,A33,1,BB,185.4
T000213,A44,6,EE,10.59
T000287,A35,8,DD,260.38
T00010,A23,1,BB,416.36
T000422,A18,11,DD,525.11
T00033,A44,1,EE,882.63
T000289,A13,8,GG,516.13
T00076,A34,2,FF,478.41
T000392,A16,10,CC,284.9
T000403,A32,11,FF,864.56
T000785,A14,25,CC,309.33
T00036,A43,1,CC,546.37
T000441,A38,12,BB,70.94
T000533,A15,15,DD,798.44
T000423,A26,11,AA,262.38
T000346,A43,9,CC,843.61
T000979,A32,29,BB,185.76
T000668,A27,21,CC,158.61
T000330,A45,8,EE,40.93
T000684,A2,22,FF,627.11
T000336,A28,8,AA,532.01
T000804,A48,25,CC,402.8
T000149,A37,4,EE,626.96
T000227,A4,6,DD,938.17
T000796,A2,25,EE,752.12
T000256,A46,6,AA,824.25
T000464,A21,12,EE,349.34
T000111,A45,3,CC,213.21
T000714,A46,23,FF,262.97
T000364,A9,9,GG,581.97
T000140,A38,4,CC,471.95
T000242,A8,6,CC,794.25
T000725,A22,23,CC,850.32
T00085,A11,2,BB,481.88
T000840,A18,26,CC,603.92
T000811,A21,26,CC,22.89
T000608,A22,19,CC,992.15
T000395,A18,11,AA,377.09
T00034,A44,1,AA,949.92
T000772,A17,24,EE,303.8
T000797,A31,25,CC,660.74
T000686,A22,22,DD,561.89
T000311,A16,8,FF,8.63
T000261,A42,7,DD,4.52
T000108,A12,2,EE,928.86
T000829,A44,26,GG,903.72
T000878,A35,27,GG,408.5
T000922,A25,27,BB,948.01
T000482,A4,13,GG,360.62
T000287,A35,8,DD,260.38
T000315,A14,8,GG,507.37
T000984,A22,29,AA,471.0
T000305,A17,8,FF,826.62
T000514,A14,14,FF,82.48
T000918,A47,27,AA,85.97
T00051,A20,1,GG,490.24
T000451,A36,12,EE,79.24
T000170,A15,4,DD,194.77
T000429,A24,11,FF,976.95
T000179,A12,4,DD,610.0
T000922,A25,27,BB,948.01
T000937,A37,28,GG,728.51
T000510,A43,14,BB,876.97
T000345,A14,9,FF,930.43
T000590,A31,18,DD,378.76
T000197,A29,5,GG,888.75
T000394,A31,11,EE,793.57
T000196,A16,5,FF,761.67
T000756,A47,24,FF,815.39
T000764,A4,24,CC,707.51
T000662,A44,21,CC,809.19
T000509,A36,14,FF,718.85
T000697,A30,22,BB,424.45
T000204,A26,6,CC,54.12
T000390,A4,10,FF,702.4
T000601,A1,19,DD,568.98
T000850,A31,26,FF,406.26
T000347,A28,9,GG,807.54
T000490,A29,13,CC,39.24
T000327,A33,8,CC,475.89
T000596,A10,18,AA,156.77
T000372,A37,10,AA,773.09
T000236,A30,6,DD,619.14
T000297,A25,8,EE,104.19
T000735,A49,23,GG,63.91
T000129,A29,3,EE,997.18
T000237,A13,6,BB,150.04
T00099,A35,2,FF,944.66
T000128,A41,3,BB,775.15
T000279,A15,8,CC,500.73
T000438,A37,11,BB,812.64
T000913,A36,27,EE,955.86
T000280,A22,8,GG,995.78
T000300,A19,8,AA,190.74
T000152,A3,4,BB,928.88
T000407,A45,11,GG,926.99
T000701,A18,22,CC,237.57
T000518,A6,14,EE,190.15
T000692,A4,22,DD,214.6
T000540,A26,15,BB,222.74
T000860,A43,26,BB,581.54
T000133,A40,4,DD,897.97
T000383,A19,10,FF,34.22
T000804,A48,25,CC,402.8
T000350,A14,9,AA,571.02
T000127,A34,3,EE,567.0
T000349,A45,9,CC,818.82
T000849,A9,26,AA,141.36
T000565,A26,17,GG,411.43
T000771,A12,24,FF,507.34
T000802,A1,25,AA,621.24
T000230,A26,6,FF,432.2
T000614,A18,19,GG,965.08
T000275,A39,7,FF,564.29
T000426,A16,11,GG,575.27
T000603,A11,19,CC,15.86
T000931,A1,28,CC,520.1
T000961,A43,28,DD,741.35
T000134,A1,4,FF,977.98
T000207,A44,6,EE,560.05
T000620,A11,20,BB,99.22
T000985,A27,29,FF,360.1
T000904,A5,27,FF,664.34
T000599,A23,19,DD,727.98
T000197,A29,5,GG,888.75
T000321,A39,8,AA,648.41
T00091,A31,2,FF,748.48
T000691,A24,22,GG,74.51
T000914,A6,27,BB,385.48
T000170,A15,4,DD,194.77
T000819,A29,26,DD,453.65
T000152,A3,4,BB,928.88
T000267,A18,7,BB,863.59
T000384,A37,10,CC,877.54
T000961,A43,28,DD,741.35
T000415,A12,11,CC,455.89
T00069,A7,2,EE,367.0
T000842,A32,26,GG,751.77
T000956,A29,28,EE,169.75
T000448,A29,12,BB,521.56
T000217,A31,6,AA,252.74
T000206,A35,6,AA,714.33
T00052,A13,1,GG,662.13
T000546,A14,16,BB,10.86
T000797,A31,25,CC,660.74
T000480,A35,13,EE,490.92
T000628,A9,20,CC,183.27
T000588,A1,18,BB,991.1
T000454,A21,12,DD,490.6
T000591,A15,18,EE,3.4
T000115,A26,3,GG,43.57
T000984,A22,29,AA,471.0
T000341,A47,9,DD,796.9
T000562,A8,17,GG,524.83
T000523,A31,14,CC,462.94
T000798,A2,25,AA,638.95
T000620,A11,20,BB,99.22
T000547,A29,16,BB,538.08
T000587,A3,18,DD,179.37
T000731,A17,23,FF,846.92
T000447,A22,12,DD,945.83
T000986,A7,29,FF,363.46
T000485,A8,13,EE,240.13
T000936,A42,28,CC,354.76
T000430,A7,11,GG,162.69
T000834,A3,26,BB,540.02
T000939,A31,28,CC,816.23
T000990,A30,29,EE,874.19
T000665,A17,21,EE,372.85
T000503,A35,14,EE,400.58
T00031,A18,1,GG,379.86
T000606,A4,19,GG,388.94
T00026,A46,1,FF,827.91
T000421,A46,11,CC,71.58
T000529,A49,15,BB,272.66
T000746,A23,24,DD,636.67
T000806,A9,25,BB,772.53
T000484,A3,13,BB,2.45
T000902,A47,27,EE,945.16
T000579,A1,18,BB,593.17
T000277,A9,8,EE,550.18
T000689,A29,22,FF,942.92
T000362,A16,9,FF,412.34
T000390,A4,10,FF,702.4
T000913,A36,27,EE,955.86
T000331,A6,8,CC,1.8
T000808,A5,25,EE,716.41
T00090,A28,2,FF,265.7
T0009,A47,1,BB,400.42
T000625,A26,20,DD,114.63
T000200,A42,5,FF,174.04
T000748,A15,24,CC,767.2
T000930,A42,28,DD,401.57
T000537,A44,15,GG,136.35
T000212,A19,6,GG,612.81
T000629,A22,20,BB,615.47
T000583,A7,18,CC,83.29
T000786,A8,25,GG,495.57
T000422,A18,11,DD,525.11
T000625,A26,20,DD,114.63
T000535,A38,15,GG,506.05
T000452,A31,12,BB,286.86
T000817,A17,26,DD,957.65
T000488,A49,13,FF,652.76
T000393,A20,10,BB,237.76
T000547,A29,16,BB,538.08
T000835,A24,26,FF,337.48
T000621,A36,20,BB,161.01
T000615,A4,20,BB,119.2
T000885,A7,27,GG,359.55
T000590,A31,18,DD,378.76
T0003,A32,1,DD,499.86
T000851,A18,26,EE,22.6
T000972,A47,28,GG,509.23
T000258,A32,6,EE,151.2
T00051,A20,1,GG,490.24
T000203,A34,5,GG,653.37
T000748,A15,24,CC,767.2
T000348,A26,9,AA,685.36
T000141,A43,4,BB,199.06
T000369,A38,10,AA,116.02
T000956,A29,28,EE,169.75
T000597,A45,19,GG,61.23
T000523,A31,14,CC,462.94
T00081,A11,2,AA,106.01
T000527,A25,15,BB,581.52
T0001,A27,1,GG,338.11
T000687,A33,22,FF,980.05
T000582,A9,18,CC,715.5
T000611,A30,19,BB,446.7
T000617,A7,20,FF,647.97
T000437,A3,11,CC,629.35
T000118,A20,3,BB,877.24
T000726,A3,23,AA,13.71
T000363,A42,9,AA,961.68
T000444,A6,12,GG,654.74
T000543,A16,16,CC,231.09
T00081,A11,2,AA,106.01
T000817,A17,26,DD,957.65
T00015,A43,1,CC,825.05
T000930,A42,28,DD,401.57
T000906,A17,27,EE,186.79
T000436,A21,11,CC,783.38
T000797,A31,25,CC,660.74
T000620,A11,20,BB,99.22
T000724,A18,23,FF,183.53
T000877,A42,27,CC,882.74
T000359,A12,9,EE,173.13
T000589,A10,18,FF,508.87
T000201,A47,5,FF,900.67
T000369,A38,10,AA,116.02
T000912,A39,27,CC,488.11
T00061,A5,2,BB,171.3
T000473,A49,12,BB,313.26
T000287,A35,8,DD,260.38
T000172,A46,4,DD,523.63
T000804,A48,25,CC,402.8
T000714,A46,23,FF,262.97
T000715,A38,23,CC,55.4
T000365,A27,10,AA,83.54
T00012,A2,1,DD,775.37
T000931,A1,28,CC,520.1
T000469,A31,12,BB,785.37
T000311,A16,8,FF,8.63
T000798,A2,25,AA,638.95
T000633,A46,20,CC,220.8
T000895,A33,27,DD,118.76
T000347,A28,9,GG,807.54
T000325,A33,8,EE,294.28
T000184,A36,4,DD,21.42
T000150,A36,4,CC,709.33
T000902,A47,27,EE,945.16
T000555,A35,17,DD,225.1
T000841,A12,26,DD,925.9
T000537,A44,15,GG,136.35
T000398,A28,11,FF,778.89
T000537,A44,15,GG,136.35
T000513,A45,14,EE,669.29
T000682,A48,22,DD,510.68
T000705,A30,23,GG,561.83
T000727,A5,23,FF,105.9
T000199,A1,5,CC,171.19
T000240,A21,6,BB,984.67
T000627,A8,20,AA,711.47
T000364,A9,9,GG,581.97
T000896,A6,27,FF,129.53
T000602,A17,19,GG,754.54
T000382,A48,10,DD,594.52
T000622,A45,20,CC,62.03
T000146,A6,4,GG,953.46
T000562,A8,17,GG,524.83
T000977,A25,29,FF,979.22
T000247,A43,6,GG,576.07
T000674,A3,21,GG,899.49
T000453,A30,12,FF,510.59
T000375,A27,10,FF,721.92
T000917,A46,27,GG,508.2
T000191,A14,4,GG,931.16
T000630,A5,20,DD,294.94
T00070,A40,2,DD,633.84
T000808,A5,25,EE,716.41
T000575,A20,17,FF,803.1
T00071,A17,2,BB,533.15
T000340,A5,9,GG,886.19
T000696,A44,22,AA,504.63
T000710,A29,23,BB,273.64
T00045,A5,1,CC,183.1
T000350,A14,9,AA,571.02
T000110,A44,3,AA,501.71
T000762,A44,24,DD,430.48
T000553,A9,16,DD,930.61
T000450,A5,12,EE,589.55
T000483,A36,13,EE,311.25
T000180,A37,4,DD,864.68
T000974,A44,28,DD,98.65
T00040,A44,1,FF,139.55
T000591,A15,18,EE,3.4
T000630,A5,20,DD,294.94
T000500,A31,14,AA,646.75
T000843,A34,26,AA,888.58
T000740,A5,23,CC,51.93
T000899,A3,27,FF,328.24
T000165,A13,4,EE,611.9
T000683,A39,22,GG,564.13
T000513,A45,14,EE,669.29
T000493,A28,13,DD,904.17
T000924,A6,27,EE,354.95
T000471,A8,12,BB,688.66
T000566,A15,17,AA,47.61
T000182,A21,4,CC,492.85
T000202,A40,5,AA,827.4
T000487,A43,13,GG,293.12
T000768,A46,24,DD,834.47
T000419,A34,11,BB,462.63
T000488,A49,13,FF,652.76
T000505,A31,14,DD,930.74
T000656,A14,20,AA,426.47
T000649,A9,20,AA,157.74
T000545,A36,16,CC,377.01
T000678,A9,21,AA,817.52
T00063,A4,2,CC,659.49
T000194,A33,4,FF,829.56
T00077,A13,2,FF,516.34
T000584,A34,18,CC,983.24
T000679,A23,21,DD,672.24
T000802,A1,25,AA,621.24
T000693,A3,22,EE,199.6
T00084,A49,2,GG,378.71
T000306,A38,8,FF,537.98
T000604,A28,19,DD,306.6
T000459,A5,12,DD,776.08
T000828,A6,26,DD,678.71
T000828,A6,26,DD,678.71
T000254,A45,6,DD,573.27
T00093,A35,2,GG,526.4
T000754,A31,24,GG,723.88
T000419,A34,11,BB,462.63
T000887,A10,27,BB,538.76
T000558,A13,17,GG,591.11
T000697,A30,22,BB,424.45
T000546,A14,16,BB,10.86
T000821,A35,26,EE,825.15
T000241,A12,6,DD,223.49
T000851,A18,26,EE,22.6
T000920,A32,27,EE,247.25
T000489,A47,13,EE,940.13
T000484,A3,13,BB,2.45
T000503,A35,14,EE,400.58
T000939,A31,28,CC,816.23
T000392,A16,10,CC,284.9
T000238,A4,6,CC,762.86
T000471,A8,12,BB,688.66
T000122,A39,3,CC,982.64
T000116,A5,3,CC,736.5
T000736,A28,23,FF,915.79
T000299,A26,8,DD,249.97
T0009,A47,1,BB,400.42
T000988,A19,29,DD,911.74
T000512,A18,14,BB,466.91
T000532,A47,15,CC,74.96
T00010,A23,1,BB,416.36
T000508,A43,14,FF,663.92
T000701,A18,22,CC,237.57
T00070,A40,2,DD,633.84
T000456,A8,12,FF,508.23
T000965,A26,28,EE,945.73
T000251,A22,6,FF,125.64
T000536,A23,15,EE,632.01
T000644,A23,20,GG,999.0
T000116,A5,3,CC,736.5
T00095,A21,2,BB,285.11
T00066,A21,2,EE,107.9
T000248,A33,6,DD,371.34
T000837,A15,26,CC,403.69
T000209,A42,6,BB,461.91
T000622,A45,20,CC,62.03
T000916,A12,27,FF,987.85
T000876,A22,27,BB,934.8
T00013,A33,1,BB,185.4
T000145,A9,4,DD,685.45
T000986,A7,29,FF,363.46
T000718,A18,23,AA,554.78
T000226,A7,6,EE,924.59
T000657,A14,20,EE,543.43
T000650,A23,20,FF,372.31
T000109,A45,3,BB,695.21
T000879,A10,27,BB,252.62
T000520,A24,14,GG,641.5
T000131,A39,4,BB,243.39
T000489,A47,13,EE,940.13
T000125,A14,3,EE,624.94
T000326,A17,8,FF,185.48
T000653,A44,20,CC,132.83
T000265,A18,7,EE,941.14
T000661,A39,20,CC,293.89
T000448,A29,12,BB,521.56
T000619,A40,20,GG,282.12
T000912,A39,27,CC,488.11
T0003,A32,1,DD,499.86
T00054,A42,1,GG,350.65
T000296,A16,8,GG,356.74
T000668,A27,21,CC,158.61
T000440,A38,11,BB,454.44
T00075,A15,2,DD,168.31
T000278,A8,8,DD,339.16
T000964,A44,28,AA,905.31
T000241,A12,6,DD,223.49
T000626,A25,20,FF,288.74
T000234,A36,6,EE,738.68
T000814,A45,26,DD,618.38
T000463,A18,12,AA,973.46
T00078,A11,2,AA,914.89
T000411,A17,11,CC,550.95
T000747,A32,24,FF,381.69
T000965,A26,28,EE,945.73
T000649,A9,20,AA,157.74
T000423,A26,11,AA,262.38
T000200,A42,5,FF,174.04
T00098,A27,2,FF,753.42
T000638,A7,20,EE,426.87
T00065,A3,2,DD,486.81
T000624,A23,20,CC,909.93
T000827,A38,26,EE,201.78
T00012,A2,1,DD,775.37
T000770,A17,24,EE,681.75
T000155,A45,4,BB,940.41
T000391,A2,10,GG,209.25
T000481,A41,13,GG,859.51
T000778,A47,24,FF,972.8
T00027,A35,1,FF,245.3
T000487,A43,13,GG,293.12
T000339,A4,9,AA,163.78
T000478,A12,13,AA,959.1
